ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,1
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,1
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,1
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,1
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,1
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,2
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,2
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,2
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,2
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,2
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,3
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Execução Penal/EXECPENWEB,3
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,9
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Criminal,10
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,14
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,16
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,16
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,16
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,16
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,15
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado Especial Cível,14
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,4
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,5
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,6
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,6
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,6
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,6
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Juizado das Fazendas Públicas,6
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,1
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,2
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,3
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,3
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,3
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,3
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,3
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Pai Presente,4
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,37
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,37
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,38
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,41
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,39
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,36
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Criminal,32
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,30
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,27
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,29
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,28
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,27
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara Cível,24
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,2
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,3
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,4
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Inf. e Juventude Infracional,4
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,2
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,3
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,4
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,4
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara da Infância e Juventude Cível,4
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,22
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,21
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,22
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,19
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara das Fazendas Públicas,20
2026-01,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,19
2026-02,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,20
2026-03,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21
2026-04,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,20
2026-05,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21
2026-06,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21
2026-07,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,22
2026-08,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,22
2026-09,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,22
2026-10,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21
2026-11,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,21
2026-12,ALTO PARAÍSO DE GOIÁS,Alto Paraíso de Goiás - Vara de Família e Sucessões,20
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,1
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,1
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,1
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,1
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,1
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,2
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,2
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,2
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,2
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,2
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,3
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Execução Penal/EXECPENWEB,3
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,13
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,15
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,14
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,13
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,13
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Criminal,12
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,14
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,14
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,15
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,14
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,14
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,15
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,14
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Juizado Especial Cível,13
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,11
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,11
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,11
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Juizado das Fazendas Públicas,10
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,1
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,1
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,1
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,1
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,1
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,2
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,2
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,2
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,2
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,2
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,3
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Pai Presente,3
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,38
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,40
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,40
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,40
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,42
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,42
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,42
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,43
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,44
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,44
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,43
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara Criminal,38
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,33
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,34
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,36
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,34
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,35
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,35
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,35
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,35
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,36
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,35
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,33
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara Cível,29
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,3
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,3
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,3
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,3
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,4
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,5
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Cível,5
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,2
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,3
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,4
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,4
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,4
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,4
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara da Infância e Juventude Infracional,4
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,22
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,22
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,22
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,22
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,21
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,20
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara das Fazendas Públicas,19
2026-01,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,24
2026-02,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-03,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,26
2026-04,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-05,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-06,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-07,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-08,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,24
2026-09,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-10,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,25
2026-11,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,24
2026-12,ALVORADA DO NORTE,Alvorada do Norte - Vara de Família e Sucessões,21
2026-01,ANICUNS,Anicuns - 1ª Vara Cível,55
2026-02,ANICUNS,Anicuns - 1ª Vara Cível,58
2026-03,ANICUNS,Anicuns - 1ª Vara Cível,63
2026-04,ANICUNS,Anicuns - 1ª Vara Cível,57
2026-05,ANICUNS,Anicuns - 1ª Vara Cível,60
2026-06,ANICUNS,Anicuns - 1ª Vara Cível,61
2026-07,ANICUNS,Anicuns - 1ª Vara Cível,62
2026-08,ANICUNS,Anicuns - 1ª Vara Cível,63
2026-09,ANICUNS,Anicuns - 1ª Vara Cível,62
2026-10,ANICUNS,Anicuns - 1ª Vara Cível,62
2026-11,ANICUNS,Anicuns - 1ª Vara Cível,59
2026-12,ANICUNS,Anicuns - 1ª Vara Cível,51
2026-01,ANICUNS,Anicuns - CEJUSC - Pré-Processual,1
