ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m0_naive,previsto_m1_linear,previsto_ensemble,erro_ensemble,erro_pct,previsto_m3_lgbm,erro_lgbm
2024-09,VIANÓPOLIS,Vianópolis - Juizado Especial Criminal,6,5.0,10.1,10.1,-4.1,68.3,7.8,-1.8
2024-10,VIANÓPOLIS,Vianópolis - Juizado Especial Criminal,8,3.0,8.2,8.2,-0.2,2.5,8.2,-0.2
2024-11,VIANÓPOLIS,Vianópolis - Juizado Especial Criminal,3,4.0,8.1,8.1,-5.1,170.0,8.0,-5.0
2024-12,VIANÓPOLIS,Vianópolis - Juizado Especial Criminal,1,4.0,4.3,4.3,-3.3,330.0,6.3,-5.3
2024-01,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,6,4.0,3.3,3.3,2.7,45.0,4.2,1.8
2024-02,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,1,4.0,5.9,5.9,-4.9,490.0,5.1,-4.1
2024-03,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,1,2.0,3.4,3.4,-2.4,240.0,3.7,-2.7
2024-04,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,3,4.0,4.0,4.0,-1.0,33.3,3.6,-0.6
2024-05,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,4,4.0,5.3,5.3,-1.3,32.5,3.5,0.5
2024-06,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,6,2.0,6.2,6.2,-0.2,3.3,4.2,1.8
2024-07,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,4,8.0,6.6,6.6,-2.6,65.0,5.1,-1.1
2024-08,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,4,3.0,7.2,7.2,-3.2,80.0,5.1,-1.1
2024-09,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,5,3.0,7.0,7.0,-2.0,40.0,5.1,-0.1
2024-10,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,6,5.0,6.2,6.2,-0.2,3.3,5.0,1.0
2024-11,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,2,6.0,5.7,5.7,-3.7,185.0,5.6,-3.6
2024-12,VIANÓPOLIS,Vianópolis - Juizado Especial Cível,3,1.0,2.5,2.5,0.5,16.7,4.3,-1.3
2024-01,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,1,4.0,2.1,2.1,-1.1,110.0,2.6,-1.6
2024-02,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,3,1.0,3.1,3.1,-0.1,3.3,1.8,1.2
2024-03,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,4,5.0,4.4,4.4,-0.4,10.0,2.8,1.2
2024-04,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,2,0.0,4.3,4.3,-2.3,115.0,3.8,-1.8
2024-05,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,1,5.0,5.3,5.3,-4.3,430.0,3.5,-2.5
2024-06,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,0,5.0,5.4,5.4,-5.4,,3.1,-3.1
2024-07,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,2,1.0,2.7,2.7,-0.7,35.0,1.8,0.2
2024-08,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,2,1.0,4.8,4.8,-2.8,140.0,2.5,-0.5
2024-09,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,3,1.0,4.4,4.4,-1.4,46.7,2.3,0.7
2024-10,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,0,5.0,4.3,4.3,-4.3,,3.1,-3.1
2024-11,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,1,0.0,1.3,1.3,-0.3,30.0,2.1,-1.1
2024-12,VIANÓPOLIS,Vianópolis - Juizado das Fazendas Públicas,0,1.0,0.8,0.8,-0.8,,1.9,-1.9
2024-01,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,1.4,1.4,-1.4,,1.5,-1.5
2024-02,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,2.6,2.6,-2.6,,1.5,-1.5
2024-03,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,2.9,2.9,-2.9,,1.5,-1.5
2024-04,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-05,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,3.2,3.2,-3.2,,1.2,-1.2
2024-06,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,4.0,4.0,-4.0,,1.2,-1.2
2024-07,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,2.3,2.3,-2.3,,1.2,-1.2
2024-08,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,3.9,3.9,-3.9,,1.2,-1.2
2024-09,VIANÓPOLIS,Vianópolis - Pai Presente,0,10.0,4.4,4.4,-4.4,,1.2,-1.2
2024-10,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,1.9,1.9,-1.9,,1.2,-1.2
2024-11,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,1.0,1.0,-1.0,,1.2,-1.2
2024-12,VIANÓPOLIS,Vianópolis - Pai Presente,0,0.0,0.0,0.0,0.0,,1.2,-1.2
2024-01,VIANÓPOLIS,Vianópolis - Vara Criminal,15,26.0,23.1,23.1,-8.1,54.0,25.7,-10.7
2024-02,VIANÓPOLIS,Vianópolis - Vara Criminal,10,19.0,18.3,18.3,-8.3,83.0,20.3,-10.3
2024-03,VIANÓPOLIS,Vianópolis - Vara Criminal,47,41.0,20.0,20.0,27.0,57.4,19.4,27.6
2024-04,VIANÓPOLIS,Vianópolis - Vara Criminal,38,27.0,25.7,25.7,12.3,32.4,31.0,7.0
2024-05,VIANÓPOLIS,Vianópolis - Vara Criminal,32,49.0,27.1,27.1,4.9,15.3,33.6,-1.6
2024-06,VIANÓPOLIS,Vianópolis - Vara Criminal,33,12.0,33.6,33.6,-0.6,1.8,32.0,1.0
2024-07,VIANÓPOLIS,Vianópolis - Vara Criminal,28,30.0,33.9,33.9,-5.9,21.1,31.2,-3.2
2024-08,VIANÓPOLIS,Vianópolis - Vara Criminal,29,38.0,33.6,33.6,-4.6,15.9,30.6,-1.6
2024-09,VIANÓPOLIS,Vianópolis - Vara Criminal,31,35.0,33.9,33.9,-2.9,9.4,28.5,2.5
2024-10,VIANÓPOLIS,Vianópolis - Vara Criminal,41,44.0,33.3,33.3,7.7,18.8,28.7,12.3
2024-11,VIANÓPOLIS,Vianópolis - Vara Criminal,28,10.0,31.2,31.2,-3.2,11.4,32.2,-4.2
2024-12,VIANÓPOLIS,Vianópolis - Vara Criminal,35,26.0,27.9,27.9,7.1,20.3,28.5,6.5
2024-01,VIANÓPOLIS,Vianópolis - Vara Cível,3,2.0,6.3,6.3,-3.3,110.0,8.8,-5.8
2024-02,VIANÓPOLIS,Vianópolis - Vara Cível,7,4.0,5.8,5.8,1.2,17.1,6.9,0.1
2024-03,VIANÓPOLIS,Vianópolis - Vara Cível,6,6.0,7.8,7.8,-1.8,30.0,7.0,-1.0
2024-04,VIANÓPOLIS,Vianópolis - Vara Cível,11,4.0,7.2,7.2,3.8,34.5,7.4,3.6
2024-05,VIANÓPOLIS,Vianópolis - Vara Cível,13,8.0,10.8,10.8,2.2,16.9,9.2,3.8
2024-06,VIANÓPOLIS,Vianópolis - Vara Cível,6,1.0,11.4,11.4,-5.4,90.0,10.6,-4.6
2024-07,VIANÓPOLIS,Vianópolis - Vara Cível,7,7.0,8.7,8.7,-1.7,24.3,8.8,-1.8
2024-08,VIANÓPOLIS,Vianópolis - Vara Cível,7,4.0,10.1,10.1,-3.1,44.3,8.5,-1.5
2024-09,VIANÓPOLIS,Vianópolis - Vara Cível,8,5.0,10.1,10.1,-2.1,26.2,7.8,0.2
2024-10,VIANÓPOLIS,Vianópolis - Vara Cível,8,12.0,10.0,10.0,-2.0,25.0,8.8,-0.8
2024-11,VIANÓPOLIS,Vianópolis - Vara Cível,8,14.0,9.3,9.3,-1.3,16.2,8.7,-0.7
2024-12,VIANÓPOLIS,Vianópolis - Vara Cível,10,5.0,7.7,7.7,2.3,23.0,8.6,1.4
2024-01,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,1,0.0,1.8,1.8,-0.8,80.0,2.0,-1.0
2024-02,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,0.0,2.6,2.6,-2.6,,1.9,-1.9
2024-03,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,2.0,2.9,2.9,-2.9,,1.7,-1.7
2024-04,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,0.0,2.4,2.4,-2.4,,1.4,-1.4
2024-05,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,1,0.0,3.2,3.2,-2.2,220.0,1.3,-0.3
2024-06,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,1.0,4.3,4.3,-4.3,,1.6,-1.6
2024-07,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,0.0,2.2,2.2,-2.2,,1.3,-1.3
2024-08,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,1.0,3.8,3.8,-3.8,,1.3,-1.3
2024-09,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,3,1.0,3.5,3.5,-0.5,16.7,1.2,1.8
2024-10,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,1,1.0,2.6,2.6,-1.6,160.0,2.2,-1.2
2024-11,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,2,0.0,1.1,1.1,0.9,45.0,1.9,0.1
2024-12,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Cível,0,2.0,1.4,1.4,-1.4,,2.7,-2.7
2024-01,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,1,0.0,1.9,1.9,-0.9,90.0,1.7,-0.7
2024-02,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,0,1.0,3.5,3.5,-3.5,,1.7,-1.7
2024-03,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,4,5.0,3.4,3.4,0.6,15.0,1.5,2.5
2024-04,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,0,0.0,3.7,3.7,-3.7,,2.9,-2.9
2024-05,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,0.0,3.0,3.0,-1.0,50.0,1.8,0.2
2024-06,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,2.0,5.2,5.2,-3.2,160.0,2.8,-0.8
2024-07,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,2.0,3.4,3.4,-1.4,70.0,2.2,-0.2
2024-08,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,1,0.0,5.4,5.4,-4.4,440.0,2.8,-1.8
2024-09,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,0.0,4.7,4.7,-2.7,135.0,2.3,-0.3
2024-10,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,0.0,3.5,3.5,-1.5,75.0,2.5,-0.5
2024-11,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,2,1.0,2.6,2.6,-0.6,30.0,2.6,-0.6
2024-12,VIANÓPOLIS,Vianópolis - Vara da Infância e Juventude Infracional,1,1.0,2.2,2.2,-1.2,120.0,2.8,-1.8
2024-01,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,5,1.0,3.3,3.3,1.7,34.0,4.2,0.8
2024-02,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,3,3.0,5.9,5.9,-2.9,96.7,5.0,-2.0
2024-03,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,4,0.0,4.9,4.9,-0.9,22.5,4.6,-0.6
2024-04,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,4,0.0,5.6,5.6,-1.6,40.0,4.7,-0.7
2024-05,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,5,3.0,6.7,6.7,-1.7,34.0,4.7,0.3
2024-06,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,8,3.0,8.0,8.0,0.0,0.0,5.2,2.8
2024-07,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,7,3.0,7.1,7.1,-0.1,1.4,6.9,0.1
2024-08,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,6,4.0,9.1,9.1,-3.1,51.7,7.1,-1.1
2024-09,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,8,9.0,9.6,9.6,-1.6,20.0,7.2,0.8
2024-10,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,12,4.0,8.2,8.2,3.8,31.7,7.6,4.4
2024-11,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,5,6.0,8.3,8.3,-3.3,66.0,9.7,-4.7
2024-12,VIANÓPOLIS,Vianópolis - Vara das Fazendas Públicas,13,2.0,4.8,4.8,8.2,63.1,8.2,4.8
2024-01,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,12,11.0,9.2,9.2,2.8,23.3,9.9,2.1
2024-02,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,14,6.0,11.4,11.4,2.6,18.6,11.0,3.0
2024-03,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,20,9.0,12.1,12.1,7.9,39.5,12.6,7.4
2024-04,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,14,7.0,15.5,15.5,-1.5,10.7,15.4,-1.4
2024-05,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,11,13.0,15.7,15.7,-4.7,42.7,14.4,-3.4
2024-06,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,10,11.0,15.0,15.0,-5.0,50.0,13.0,-3.0
2024-07,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,16,7.0,12.5,12.5,3.5,21.9,11.9,4.1
2024-08,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,15,8.0,15.5,15.5,-0.5,3.3,13.9,1.1
2024-09,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,7,7.0,15.3,15.3,-8.3,118.6,13.9,-6.9
2024-10,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,9,14.0,11.3,11.3,-2.3,25.6,11.7,-2.7
2024-11,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,11,11.0,10.1,10.1,0.9,8.2,10.8,0.2
2024-12,VIANÓPOLIS,Vianópolis - Vara de Família e Sucessões,9,7.0,9.3,9.3,-0.3,3.3,10.0,-1.0
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,49,37.0,31.0,31.0,18.0,36.7,30.1,18.9
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,40,31.0,39.7,39.7,0.3,0.8,39.6,0.4
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,50,43.0,36.5,36.5,13.5,27.0,40.5,9.5
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,56,43.0,47.1,47.1,8.9,15.9,45.4,10.6
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,55,44.0,49.0,49.0,6.0,10.9,48.9,6.1
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,65,54.0,54.7,54.7,10.3,15.8,51.1,13.9
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,75,40.0,56.8,56.8,18.2,24.3,55.2,19.8
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,49,43.0,61.9,61.9,-12.9,26.3,63.7,-14.7
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,41,46.0,53.3,53.3,-12.3,30.0,56.0,-15.0
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,53,38.0,45.4,45.4,7.6,14.3,47.5,5.5
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,51,44.0,49.6,49.6,1.4,2.7,50.8,0.2
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Criminal,51,24.0,45.7,45.7,5.3,10.4,45.0,6.0
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,7,20.0,16.6,16.6,-9.6,137.1,15.9,-8.9
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,26,22.0,13.4,13.4,12.6,48.5,12.5,13.5
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,21,23.0,18.8,18.8,2.2,10.5,19.2,1.8
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,23,17.0,15.8,15.8,7.2,31.3,17.9,5.1
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,22,35.0,25.7,25.7,-3.7,16.8,21.2,0.8
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,19,18.0,24.3,24.3,-5.3,27.9,21.0,-2.0
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,23,15.0,20.8,20.8,2.2,9.6,19.5,3.5
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,50,21.0,24.7,24.7,25.3,50.6,21.8,28.2
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,44,6.0,27.3,27.3,16.7,38.0,35.6,8.4
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,19,11.0,29.1,29.1,-10.1,53.2,37.0,-18.0
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,13,18.0,22.4,22.4,-9.4,72.3,29.1,-16.1
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara Cível,28,19.0,15.7,15.7,12.3,43.9,22.9,5.1
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,15,10.0,12.3,12.3,2.7,18.0,12.6,2.4
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,24,8.0,14.1,14.1,9.9,41.2,13.9,10.1
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,33,14.0,17.7,17.7,15.3,46.4,17.5,15.5
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,27,6.0,21.0,21.0,6.0,22.2,22.1,4.9
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,40,17.0,25.2,25.2,14.8,37.0,22.9,17.1
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,35,11.0,31.5,31.5,3.5,10.0,29.9,5.1
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,35,14.0,29.0,29.0,6.0,17.1,32.6,2.4
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,40,22.0,35.5,35.5,4.5,11.2,32.8,7.2
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,47,24.0,37.0,37.0,10.0,21.3,33.7,13.3
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,31,14.0,36.8,36.8,-5.8,18.7,40.0,-9.0
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,24,9.0,30.3,30.3,-6.3,26.2,33.3,-9.3
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara das Fazendas Públicas,32,11.0,24.9,24.9,7.1,22.2,26.9,5.1
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,42,26.0,54.0,54.0,-12.0,28.6,54.8,-12.8
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,52,36.0,49.0,49.0,3.0,5.8,48.1,3.9
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,42,63.0,55.9,55.9,-13.9,33.1,57.2,-15.2
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,69,36.0,46.6,46.6,22.4,32.5,47.2,21.8
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,48,44.0,56.6,56.6,-8.6,17.9,59.4,-11.4
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,55,44.0,48.9,48.9,6.1,11.1,50.9,4.1
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,46,49.0,55.0,55.0,-9.0,19.6,54.1,-8.1
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,78,69.0,54.5,54.5,23.5,30.1,48.3,29.7
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,81,100.0,65.1,65.1,15.9,19.6,62.4,18.6
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,42,69.0,62.6,62.6,-20.6,49.0,67.3,-25.3
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,26,72.0,50.6,50.6,-24.6,94.6,52.5,-26.5
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1ª Vara de Família e Sucessões,30,53.0,35.0,35.0,-5.0,16.7,37.3,-7.3
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,3,6.0,3.7,3.7,-0.7,23.3,4.2,-1.2
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,0,1.0,4.5,4.5,-4.5,,4.2,-4.2
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,0,1.0,3.5,3.5,-3.5,,3.2,-3.2
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,3,3.0,3.4,3.4,-0.4,13.3,2.5,0.5
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,2,37.0,7.9,7.9,-5.9,295.0,3.8,-1.8
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,1,5.0,5.2,5.2,-4.2,420.0,2.6,-1.6
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,0,1.0,3.4,3.4,-3.4,,2.6,-2.6
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,4,2.0,4.3,4.3,-0.3,7.5,1.7,2.3
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,1,2.0,4.8,4.8,-3.8,380.0,2.9,-1.9
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,0,4.0,2.6,2.6,-2.6,,2.4,-2.4
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,3,1.0,1.3,1.3,1.7,56.7,2.1,0.9
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 1º Juizado das Fazendas Públicas,1,2.0,1.3,1.3,-0.3,30.0,2.5,-1.5
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,18,70.0,31.1,31.1,-13.1,72.8,26.3,-8.3
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,37,69.0,32.8,32.8,4.2,11.4,25.6,11.4
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,66,102.0,37.4,37.4,28.6,43.3,32.4,33.6
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,79,52.0,39.0,39.0,40.0,50.6,42.8,36.2
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,79,88.0,56.8,56.8,22.2,28.1,62.0,17.0
2024-06,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,67,45.0,66.6,66.6,0.4,0.6,65.0,2.0
2024-07,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,79,50.0,64.3,64.3,14.7,18.6,63.6,15.4
2024-08,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,70,78.0,73.7,73.7,-3.7,5.3,69.0,1.0
2024-09,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,79,44.0,66.7,66.7,12.3,15.6,66.8,12.2
2024-10,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,48,16.0,69.0,69.0,-21.0,43.8,69.2,-21.2
2024-11,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,57,24.0,51.0,51.0,6.0,10.5,55.9,1.1
2024-12,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Criminal,58,18.0,51.8,51.8,6.2,10.7,50.1,7.9
2024-01,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Cível,16,20.0,15.3,15.3,0.7,4.4,18.8,-2.8
2024-02,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Cível,21,21.0,18.7,18.7,2.3,11.0,18.0,3.0
2024-03,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Cível,26,22.0,19.4,19.4,6.6,25.4,19.9,6.1
2024-04,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Cível,22,8.0,21.5,21.5,0.5,2.3,22.9,-0.9
2024-05,ÁGUAS LINDAS DE GOIÁS,Águas Lindas de Goiás - 2ª Vara Cível,26,28.0,24.6,24.6,1.4,5.4,22.0,4.0
